name,logo,nativePaymentAsset,floorPrice,numOwners,totalSupply,sevenDayChange,sevenDayVolume,oneDayChange,oneDayVolume,thirtyDayChange,totalVolume
DeRace Jockey Club,https://lh3.googleusercontent.com/POAr0Pm7QhOhStClcrx4MYSYHWmkszSjj3nhqhkVZa_hTyvYumMKSPgef4B0qE0BnhbzuqT8l8CwdfzIOl9RtEe7Dt6E3nQSHij-fw=s120,ETH,0.159,1775,5000,-0.010178395534639352,3.617599999999999927,1.0205479452054795,0.294999999999999984,-0.5795648613862742,951.171298779994685901
MYBIAS(SWITH),https://lh3.googleusercontent.com/w9jxz2woybnv0K3azOta6ontKFiF2sUN4w5y_-ejSRu6nF3WpAC7KXtoNbw8no-oD5GSezBlFrG3mBBNyHBhBtl-CDzmAnJePgMQNew=s120,ETH,0.03,242,700,471.36666666666656,14.170999999999995822,-0.9928931845639969,0.100000000000000006,12.910275247330773,16.698900000000001853
Blokpax Vault on Polygon,https://lh3.googleusercontent.com/y9QdtEETyPAFk2iJ_UdIA_gy-OcdPiHgPxHmg0I1ZpTzG02CuCafUTZyBEr4kJ0E4gJhbHur_T5qldJQZ4Gpy09Y8l2_XfmNXnM-9A=s120,ETH,,185,259,-0.8148148148148148,0.110000000000000001,0,0.000,10.008751367401159,19.157800000000001717
TimeVerse-NFT,https://lh3.googleusercontent.com/LlIll8r3Qx6vOBSU_TkSxHWFX1za3gJmpCd4eTScQF3jTtQxECRKTQKnjRf35qPFtQbotZ3b8Ba3sCTL1tR6fubPfjI1gVkXCO34oQ=s120,ETH,,310,3660,-1,0.000,0,0.000,15.184983144131447,14.641605638799990885
GFARM2 NFT 2,,ETH,1.25,91,195,0.8750000000000001,4.500,0.08695652173913052,1.250,-0.3515294117647058,54.193299999999993588
EliteSquad,https://lh3.googleusercontent.com/rwKuDTu9uFXDN97h026TiKqHy8JC-a5O-RxHZAskME6wS90pmkxoi1DF4JnsASHdXRPRr8MVLU7dsLFWdR5thYWlY888GnllCwD-Rg=s120,ETH,,34,596,1147.2285714285706,8.037599999999994083,-0.9699390243902439,0.049300000000000024,0,13.681400000000042638
Elegant Elephant Society,https://lh3.googleusercontent.com/8HXpCiOzFNmqdsCeUyfQDkUW-1K7-1WYTN3WmffAaxHpZjXnEHUEsCIDLjUFwmLBxQqVeIpkyzGovPPryHAkjE4OhDGRuBZIUWk=s120,ETH,,1407,7500,0.6815491886519571,2.717200199999998844,6.098041958041959,0.913518000000000163,0.7175115822276941,56.280792214733821766
Velhalla Comic Book 1,https://lh3.googleusercontent.com/nBLNE79yxW9ARtOojDpGr9TqGPPBkpsE-CPVy9706eA7rjTGARWQJH8tqrxqlSbIbGq2ZnpnLfPxuJGkvYKKR351SlbrM0klIZZHkA=s120,ETH,0.0039999,283,30,0.28664581667685585,0.547159000000000173,-0.9297886151577107,0.015899999999999997,-0.5148500890048067,40.527772489998710626
Metaprints,https://lh3.googleusercontent.com/qWeUNzFqB8fbcKF7_PtZsWdHg7dHGla4mkrTiftst5FQtRUt0gFpFwejYZq1frIp3blK3a_aB1X1A8-KM2T04T6VH-QC3urB465YCqI=s120,ETH,,2130,10,-0.2885375494071147,0.540000000000000036,0,0.174999999999999989,-0.09740487402467939,42.999299999999998079
Redemption Tokens for Brendan Murphy Physical Art,https://lh3.googleusercontent.com/M5eV3dgE01GIJbt7VZ-Vx4B2Xo42RaFXGT3R-ynrwmrqDEAoq1MacTZlRgYuSPHk6jD73X1l18H5CIg0ZPy7xUSA-p_1GsSWQT9cLuQ=s120,ETH,,1044,5,-0.8595213319458898,0.674999999999999933,0,0.599999999999999978,-0.33650312503634805,242.653278999989964859
BillionaireZombiesClub,https://lh3.googleusercontent.com/UORt4tkxYbzkj5MK52UzXNN6sijKaZaCzLkwf8bJdUgE8cuAhZqDDXdVU2Hz5j5da7BZ4vKLzK_R93GAixIO5Sne3QjDx7-j55Qo8G4=s120,ETH,0.0349,3527,10000,0.5501458941690578,3.904249999000000138,-0.18291892108108104,0.377899999000000042,-0.6922780062034661,639.146712259736432316
GFARM2 NFT 4,,ETH,4.8,38,131,-0.6354733405875953,3.350000000000000089,0,0.000,-0.7754297994269341,113.656999999999996476
MyCryptoHeroes,https://lh3.googleusercontent.com/EjR3eM1lBxgVk6F3PdOU1xaF-aVQfK3aTj29kKsbkDYFJrMC1tBf0k5lYjVfd6FYIPAr-rC3e79WPZmqEkrSv10o=s60,ETH,0.001,5553,75873,1.3427953863447357,3.626479999999998149,24.1725806451613,1.560700000000000642,-0.125664169695325,27142.984478315065643983
Petzogis,https://lh3.googleusercontent.com/iKVi9R9s8h9htFbI8g7CJm2_kSF9A6Zm8237lVRQCgQfbBlMxc4EK67qgj8UCwrhKS6iDfxwHZ7l4VZ7CqDEv3exFNvc-q73qUg8pA=s120,ETH,0.175,643,4092,-0.1881614349775784,2.262999999999999901,-1,0.000,-0.4734861597278317,90.351945760000091923
Riot Racers Gas Stations,https://lh3.googleusercontent.com/dyiqgz4_Fm6XY7B4xSZB5E4q9iuul46DSzLnBexZFyPB6r6tHMunAg7M7hjBPoJYMp9lFhglxzd_PhDAFc6sKOhOwwpzE7HFE0l5tA=s120,ETH,15,19,20,0,0.000,0,0.000,0,160.269999999999924967
PolygonPunks - Official Collection,https://lh3.googleusercontent.com/gR7I-QRV0LxH5uM0XR7CP3tCDlim9GLeIZctSal4hAcwhXVv2O2sr5Vjopg1Jo4ceDeip301CUrMsKCiPKVUNBcFNykOBNSIBlloUu4=s120,ETH,0.016,2300,9996,-0.6493582909324742,0.757000000000000339,-0.9459459459459459,0.014999999999999999,-0.605805969584248,309.900538079798934632
YOCOnauts,https://lh3.googleusercontent.com/DwX2_H290wgl1SeyYyZFrE8_CTk9c56s-N-erQwCTmjiDVqFQNlCihRnV4zgRs33-lipGiJhgBoVctt_sAtF3pUmjfjENoYBhsSc=s120,ETH,,222,407,-0.6774418972448314,0.877000000000000113,0.8705882352941176,0.318000000000000005,0.14025493945188044,25.071989999999992449
DISOBEYPUNKS,https://lh3.googleusercontent.com/RRK2FCAAnIviReERR46-aM7A1GwBv4q-rItaTyWZ8qj8OuWWf-h0EhQwRKdJ4SmyiphUrP3sAnNejSt5rkH3Q95IpHJhK4dOfilPDw=s120,ETH,0.001834,1006,6997,-0.25570779466190274,0.940436999999999967,-0.9915939467579807,0.00761,-0.48803010482743775,32.999351707868029848
Aquarium of the Bay,https://lh3.googleusercontent.com/Nxmddqr3elIp6jtQFvC9ZsSk6pgcKhwrqg1LadJL3_njFNe7CG7sVEljBzeEzZSVTByOG0nslZqUG7cK-jhV6m3fQ_bJoMC0Py7oGQ=s120,ETH,,14,14,-1,0.000,0,0.000,0,11.087857882681060318
Meta Golden Nuggets,https://lh3.googleusercontent.com/8dGKJEtUmPuNmMjMso6r-FGq33OxbuohjXG1S8mXJqC2ggmdDwZ_SUg4N94V6D0EXUpJ0DcviryY4Ub6LBtZulzbriaw4WTI6RqQkw=s120,ETH,,63,114,-0.98,0.100000000000000006,-1,0.000,0,10.899999999999998579
Riot Racers Racetrack Land,https://lh3.googleusercontent.com/zv-r2X1DouiaCsT0C-8KeY2j_d8VR9pMTq0nIhPFda__IPc1OVqivwKPMik_tits30MwdRWKuYFaceHP9AMzpPeuJsio8-dgjr9AxQ=s120,ETH,,431,1400,-0.27741436165829225,1.209999999999999964,-1,0.000,-0.5820948951819953,135.160532000000159769
REVV Racing,https://lh3.googleusercontent.com/W9ZPuD7gMwLFSXqTLB85mBZr1cI3Kio_k75HlUIMm6n7TMjcP-MPamwidyt1uEWglkr_RCY7Ox1FmHYVkXFv9c25aXgIyzZ5dbBN3A=s120,ETH,0.00182,52606,159074,0.4239238701698745,2.782608761284163013,-0.36839118876384497,0.754550114147100603,-0.2895301020187582,313.469016081405243312
Dragon Master Box,https://lh3.googleusercontent.com/XxssvHL7Mhqqnip61JkBe3Rarhd_e2rEndimx1DlwUZwbvGHty0XF4F9WlYGyr5cqcew2fOTb-PBSLyC8d3zA7N4KG45DRstO_eGxMo=s120,ETH,,1246,3622,2.4559243561368205,3.435188809999999648,8.947169086792275,1.326288880000000336,0.4845213912326434,22.965133219999994907
MetaSoccer Youth Scout Tickets,https://lh3.googleusercontent.com/CRKG_MZ0nx5DOgzHQqgN3rltmkVeAduLeWLE3fz8NakH7FugACdHlitu7FPRKsHy05uKXABZmFPoeNi1icdrh1TLpIDyk7JdI-xMCJE,ETH,,887,4105,0.7138364779874217,2.725000000000000533,0.5108695652173914,0.695000000000000062,-0.8487358968039769,206.104979000000099632
DinoX World - DNXI,https://lh3.googleusercontent.com/OWzuN8z3KSuxklo-TtzCaLkbHrwPKtkhTZ_bcpVaLWySmTaQPEWlnWpOxm9ExUXILjShYt2u-D0eDeueNr8kUUmReijsKIX2wU_4-Q=s120,ETH,0.0034,20317,140,-0.7801315396502378,1.211857425505580288,0.16383787019579038,0.163610000000000033,-0.5659148395323738,54.384653336152844361
100 Portraits NFT,https://lh3.googleusercontent.com/sADZlrs-G8P2wrVv8Sa6pdH9WfR0cQAiYFU5RGcnxzPLXOAfzDu5ldu6WsT1k-RC55X-P4gSzfFB10JHD0lAzQf7THDJav21-weK=s120,ETH,,173,6842,0,7.815000000000003944,3.9342105263157894,1.875,22.758611915759808,10.119735999999997844
